TRAVELER_ID,GENDER,AGE_GRP,INCOME,RESIDENCE_SGG_CD,RESIDENCE_SIDO_NM,MARR_STTS,JOB_NM,TRAVEL_NUM,TRAVEL_DAYS_SUM,VISIT_AREA_CNT,RESIDENCE_TIME_MIN_AVG,PAYMENT_AMT_WON_PER_UNIT,PAYMENT_AMT_WON_SUM,PAYMENT_AMT_WON_PER_PERSON,PAYMENT_AMT_WON_PER_DAY,LODGE_PAYMENT_AMT_WON_SUM,ACTIVITY_PAYMENT_AMT_WON_SUM,MVMN_PAYMENT_AMT_WON_SUM,LODGING_TYPE_CD,LODGING_YN,ACTIVITY_TYPE_CD_CNT,MVMN_NM,TRAVEL_PURPOSE,TRAVEL_COMPANION_TYPE,TRAVEL_COMPANIONS_NUM,VISIT_SIDO_SGG_NM,DGSTFN_AVG,REVISIT_INTENTION_AVG,RCMDTN_INTENTION_AVG,TRAVEL_LIKE_SGG_1,TRAVEL_STYL_ALL,TRAVEL_MOTIVE_ALL,COMPANION_AGE_GRP_1,COMPANION_AGE_GRP_2,COMPANION_AGE_GRP_3,COMPANION_AGE_GRP_4,COMPANION_AGE_GRP_5,COMPANION_GENDER_1,COMPANION_GENDER_2,COMPANION_GENDER_3,COMPANION_GENDER_4,COMPANION_GENDER_5,VALUE_SEGMENT,VALUE_SEGMENT_SUB
e007328,여,50,월평균 300만원 ~ 400만원 미만,11,서울특별시,기혼,전문가 및 관련 종사자,5,1,4,310,33700,168500,33700,168500,0,135500,18000,,N,3,자가용(승용/승합/트럭 등등),"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행",3인 이상 여행(가족 외),5,,5,5,5,41820,"중립,도시 선호 중간선호,중립,자연 선호 매우선호,자연 선호 매우선호,자연 선호 약간선호,중립,중립","여행 동반자와의 친밀감 및 유대감 증진,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,새로운 경험 추구",10대,40대,10대,10대,,여자,여자,여자,여자,,C,C0
e007330,남,30,소득없음 ,28,인천광역시,기혼,전문가 및 관련 종사자,2,1,6,138,68856.66667,206570,68856.666667,206570,0,172650,33920,,N,2,자가용(승용/승합/트럭 등등),"쇼핑;드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람",자녀 동반 여행,3,,4.75,4.75,4.75,41480,"중립,도시 선호 중간선호,도시 선호 중간선호,중립,도시 선호 중간선호,도시 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호","여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",30대,~9세이하,,,,남자,여자,,,,B,B0
e007332,여,20,월평균 100만원 미만,41,경기도,미혼,학생,1,1,7,125,11650,11650,11650,11650,0,7100,4550,,N,1,지하철,종교/성지 순례;Well-ness 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람,나홀로 여행,1,,4.2,4,4,26110,"도시 선호 중간선호,도시 선호 약간선호,중립,도시 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호,중립","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,운동, 건강 증진 및 충전",,,,,,,,,,,C,C0
e007333,여,20,월평균 200만원 ~ 300만원 미만,28,인천광역시,미혼,사무 종사자,3,1,4,180,16125,32250,16125,32250,0,28500,3750,,N,1,지하철,"쇼핑;시티투어;지역 문화예술/공연/전시시설 관람;교육/체험 프로그램 참가;드라마 촬영지 방문;Well-ness 여행;SNS 인생샷 여행;호캉스 여행;신규 여행지 발굴;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);등반 여행;야외 스포츠, 레포츠 활동",2인 여행(가족 외),2,,5,4.5,5,50110,"자연 선호 중간선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 약간선호,중립,도시 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,운동, 건강 증진 및 충전,여행 동반자와의 친밀감 및 유대감 증진",60대,,,,,여자,,,,,C,C0
e007334,남,40,월평균 300만원 ~ 400만원 미만,41,경기도,기혼,사무 종사자,3,1,3,345,63180,189540,63180,189540,0,189540,0,,N,2,,쇼핑,자녀 동반 여행,3,,4,1,4,41290,"도시 선호 약간선호,자연 선호 약간선호,중립,도시 선호 약간선호,자연 선호 약간선호,도시 선호 약간선호,자연 선호 약간선호,중립","여행 동반자와의 친밀감 및 유대감 증진,,",40대,20대,,,,여자,남자,,,,B,B0
e007338,남,20,월평균 500만원 ~ 600만원 미만,11,서울특별시,미혼,전문가 및 관련 종사자,4,1,6,186,126500,126500,126500,126500,0,76000,50500,,N,1,자가용(승용/승합/트럭 등등),Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;시티투어,나홀로 여행,1,서울특별시 송파구,3.666666667,3.333333333,3.666666667,41360,"자연 선호 중간선호,도시 선호 약간선호,자연 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,도시 선호 약간선호,도시 선호 약간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,운동, 건강 증진 및 충전",,,,,,,,,,,A,A0
e007339,남,40,월평균 400만원 ~ 500만원 미만,43,충청북도,기혼,사무 종사자,3,1,3,285,45250,181000,45250,181000,0,181000,0,,N,1,,"쇼핑;온천/스파;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행",자녀 동반 여행,4,,5,5,5,42150,"자연 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,자연 선호 매우선호,도시 선호 약간선호,도시 선호 약간선호,자연 선호 약간선호,도시 선호 중간선호","운동, 건강 증진 및 충전,여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",30대,~9세이하,~9세이하,,,남자,여자,남자,,,C,B0
e007341,여,30,월평균 300만원 ~ 400만원 미만,26,부산광역시,미혼,서비스 종사자,4,1,9,52.5,136300,136300,136300,136300,0,34500,101800,,N,3,"KTX/SRT(고속열차),자가용(승용/승합/트럭 등등),지하철","쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;시티투어",나홀로 여행,1,,4.428571429,4.285714286,4.571428571,26710,"중립,도시 선호 매우선호,도시 선호 매우선호,중립,자연 선호 중간선호,도시 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,SNS 사진 등록 등 과시,새로운 경험 추구",,,,,,,,,,,A,A0
e007342,여,20,월평균 200만원 ~ 300만원 미만,11,서울특별시,미혼,전문가 및 관련 종사자,3,1,8,85.71428571,84500,169000,84500,169000,0,109000,60000,,N,2,자가용(승용/승합/트럭 등등),"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;캠핑",2인 여행(가족 외),2,,5,4.833333333,4.833333333,50110,"자연 선호 중간선호,자연 선호 약간선호,도시 선호 약간선호,자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,도시 선호 중간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진",30대,,,,,남자,,,,,B,A0
e007354,남,20,소득없음 ,41,경기도,미혼,학생,3,1,4,220,6300,6300,6300,6300,0,6300,0,,N,1,,쇼핑;시티투어,나홀로 여행,1,,4,4,4,41830,"중립,도시 선호 중간선호,도시 선호 약간선호,중립,중립,중립,중립,중립","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,,",,,,,,,,,,,C,C0
e007357,남,50,월평균 300만원 ~ 400만원 미만,11,서울특별시,기혼,단순노무종사자,1,1,4,250,29875,119500,29875,119500,0,117000,2500,,N,2,자가용(승용/승합/트럭 등등),교육/체험 프로그램 참가,3인 이상 여행(가족 외),4,,5,4.5,4.5,50110,"중립,자연 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,도시 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,역사 탐방, 문화적 경험 등 교육적 동기,SNS 사진 등록 등 과시",40대,10대,~9세이하,,,여자,여자,여자,,,C,C0
e007362,남,30,월평균 700만원 ~ 800만원 미만,11,서울특별시,기혼,전문가 및 관련 종사자,2,1,5,180,34400,68800,34400,68800,0,48800,20000,,N,1,자가용(승용/승합/트럭 등등),시티투어,2인 가족 여행,2,서울특별시 서대문구,3.666666667,3,3.666666667,11200,"자연 선호 중간선호,도시 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,중립,도시 선호 약간선호,자연 선호 중간선호,도시 선호 중간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구",30대,,,,,여자,,,,,C,C0
e007363,여,20,월평균 100만원 미만,28,인천광역시,미혼,학생,3,1,5,157.5,53775,107550,53775,107550,0,33100,8450,,N,1,버스 + 지하철,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2인 여행(가족 외),2,,4,3.333333333,4,28237,"자연 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,도시 선호 중간선호,도시 선호 중간선호,중립,자연 선호 매우선호,도시 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구",20대,,,,,여자,,,,,B,B0
e007379,여,20,월평균 200만원 ~ 300만원 미만,11,서울특별시,미혼,사무 종사자,4,1,6,78,26050,26050,26050,26050,0,18000,8050,,N,1,버스 + 지하철,쇼핑;Well-ness 여행;호캉스 여행;시티투어;지역 문화예술/공연/전시시설 관람,나홀로 여행,1,,4.25,3.75,4,50110,"중립,자연 선호 중간선호,중립,자연 선호 약간선호,도시 선호 중간선호,자연 선호 중간선호,도시 선호 중간선호,도시 선호 약간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,",,,,,,,,,,,C,C0
e007385,여,30,월평균 200만원 ~ 300만원 미만,28,인천광역시,미혼,판매 종사자,3,1,5,157.5,27800,55600,27800,55600,0,53100,2500,,N,2,지하철,쇼핑;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람,2인 여행(가족 외),2,인천광역시 부평구,5,5,5,31200,"자연 선호 매우선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 중간선호,중립,자연 선호 약간선호,도시 선호 약간선호","새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진,운동, 건강 증진 및 충전",30대,,,,,여자,,,,,C,C0
e007388,여,20,소득없음 ,11,서울특별시,미혼,학생,5,1,4,740,36500,109500,36500,109500,0,103500,6000,,N,2,지하철,"친환경 여행(플로깅 여행);SNS 인생샷 여행;테마파크, 놀이시설, 동/식물원 방문;온천/스파;야외 스포츠, 레포츠 활동",3인 이상 여행(가족 외),3,,3.5,3.5,3.5,42210,"도시 선호 중간선호,도시 선호 약간선호,자연 선호 매우선호,도시 선호 매우선호,도시 선호 중간선호,도시 선호 중간선호,도시 선호 매우선호,도시 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,SNS 사진 등록 등 과시",20대,20대,,,,여자,여자,,,,C,C0
e007391,남,20,월평균 100만원 미만,41,경기도,미혼,판매 종사자,3,1,6,126,33200,33200,33200,33200,0,29500,3700,,N,1,지하철,SNS 인생샷 여행;신규 여행지 발굴;시티투어;지역 문화예술/공연/전시시설 관람,나홀로 여행,1,,5,5,5,11140,"도시 선호 약간선호,도시 선호 매우선호,중립,자연 선호 중간선호,자연 선호 매우선호,중립,중립,도시 선호 약간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,SNS 사진 등록 등 과시",,,,,,,,,,,C,C0
e007394,남,20,월평균 100만원 미만,41,경기도,미혼,기타,6,1,6,120,173425,346850,173425,346850,0,86500,14350,,N,3,"KTX/SRT(고속열차),지하철",쇼핑;SNS 인생샷 여행;시티투어;지역 문화예술/공연/전시시설 관람,2인 여행(가족 외),2,,4,3.75,4,50130,"자연 선호 약간선호,자연 선호 중간선호,자연 선호 약간선호,자연 선호 약간선호,자연 선호 중간선호,도시 선호 약간선호,자연 선호 매우선호,도시 선호 중간선호","특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행),일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진",20대,,,,,여자,,,,,A,A0
e007399,남,40,월평균 400만원 ~ 500만원 미만,41,경기도,미혼,전문가 및 관련 종사자,3,1,9,247.5,83850,167700,83850,167700,0,155500,12200,,N,2,버스 + 지하철,유흥/오락(나이트라이프);인플루언서 따라하기 여행;등반 여행,2인 여행(가족 외),2,,4.666666667,4.5,4.333333333,42760,"자연 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호,중립,도시 선호 매우선호,도시 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호","운동, 건강 증진 및 충전,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,",40대,,,,,남자,,,,,B,A0
e007402,여,30,월평균 100만원 ~ 200만원 미만,41,경기도,미혼,사무 종사자,2,1,4,230,6300,6300,6300,6300,0,3800,2500,,N,1,지하철,등반 여행,나홀로 여행,1,,4,4.5,4.5,42210,"중립,자연 선호 약간선호,도시 선호 약간선호,도시 선호 약간선호,자연 선호 중간선호,도시 선호 중간선호,자연 선호 중간선호,도시 선호 약간선호","운동, 건강 증진 및 충전,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",,,,,,,,,,,C,C0
e007403,여,20,월평균 300만원 ~ 400만원 미만,41,경기도,미혼,전문가 및 관련 종사자,2,1,5,142.5,11425,45700,11425,45700,0,42800,2900,,N,1,지하철,쇼핑;시티투어;지역 문화예술/공연/전시시설 관람;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행,3인 이상 여행(가족 외),4,경기도 남양주시,5,4.333333333,4.666666667,11140,"도시 선호 중간선호,도시 선호 중간선호,중립,자연 선호 약간선호,중립,도시 선호 약간선호,자연 선호 중간선호,도시 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",20대,20대,20대,,,여자,여자,여자,,,C,C0
e007409,여,40,월평균 400만원 ~ 500만원 미만,41,경기도,기혼,전문가 및 관련 종사자,3,1,8,102.8571429,66050,132100,66050,132100,0,33700,7000,,N,1,버스 + 지하철,Well-ness 여행;SNS 인생샷 여행,2인 여행(가족 외),2,,4.833333333,4.833333333,4.833333333,26350,"자연 선호 매우선호,자연 선호 중간선호,자연 선호 매우선호,자연 선호 약간선호,도시 선호 약간선호,자연 선호 매우선호,자연 선호 중간선호,자연 선호 중간선호","여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",40대,,,,,여자,,,,,B,B0
e007411,남,20,소득없음 ,44,충청남도,미혼,학생,6,1,10,46.66666667,77450,154900,77450,154900,0,98900,36000,,N,3,"버스 + 지하철,시외/고속버스",인플루언서 따라하기 여행;쇼핑;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행,2인 여행(가족 외),2,,4.375,4.25,4.25,11440,"도시 선호 매우선호,도시 선호 매우선호,도시 선호 매우선호,중립,도시 선호 약간선호,도시 선호 매우선호,자연 선호 중간선호,자연 선호 매우선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구",20대,,,,,여자,,,,,B,A0
e007421,여,30,월평균 400만원 ~ 500만원 미만,11,서울특별시,미혼,전문가 및 관련 종사자,2,1,9,101.25,75325,150650,75325,150650,0,111700,38950,,N,2,"자가용(승용/승합/트럭 등등),지하철","쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;등반 여행;지역 문화예술/공연/전시시설 관람",2인 여행(가족 외),2,,4.5,4.666666667,4.666666667,41110,"자연 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,역사 탐방, 문화적 경험 등 교육적 동기,새로운 경험 추구",30대,,,,,남자,,,,,B,B0
e007423,여,30,월평균 100만원 ~ 200만원 미만,41,경기도,이혼,서비스 종사자,6,1,5,135,34300,68600,34300,68600,0,60600,8000,,N,2,시내/마을버스,SNS 인생샷 여행,자녀 동반 여행,2,,3.666666667,4,4.333333333,42150,"도시 선호 약간선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,중립,중립,자연 선호 매우선호,자연 선호 매우선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,SNS 사진 등록 등 과시",~9세이하,,,,,여자,,,,,C,C0
